time,iteration,loss,test accuracy,test end,train accuracy,train end
65m 19s (- -66m 40s),29000,2.776654182467367,23.7,45.9,25.5,46.400000000000006
67m 41s (- -68m 18s),30000,2.7427405576825525,22.7,47.199999999999996,24.5,47.0
70m 6s (- -71m 54s),31000,2.8172588574494744,18.7,74.0,20.1,74.7
72m 16s (- -73m 43s),32000,2.7975328670275044,20.4,62.2,22.400000000000002,61.4
74m 53s (- -75m 6s),33000,2.7830239582055016,22.3,44.2,23.5,45.9
77m 14s (- -78m 45s),34000,2.8683091154055957,22.0,63.0,24.6,62.8
79m 50s (- -80m 9s),35000,2.8080777164642137,22.8,62.6,24.0,62.4
82m 12s (- -83m 47s),36000,2.868240166755015,21.7,59.199999999999996,24.3,59.0
84m 48s (- -85m 11s),37000,2.6912083486688547,23.599999999999998,55.400000000000006,22.0,57.8
87m 17s (- -88m 42s),38000,2.798639790717897,21.4,61.3,21.099999999999998,59.199999999999996
89m 43s (- -90m 16s),39000,2.818988037701527,19.7,60.099999999999994,22.400000000000002,61.199999999999996
92m 17s (- -93m 42s),40000,2.8151639759826814,21.4,49.1,23.9,49.6
94m 36s (- -95m 23s),41000,2.7840453825824434,22.3,51.4,21.6,53.2
97m 18s (- -98m 41s),42000,2.751916129092305,19.900000000000002,41.6,23.0,42.3
99m 48s (- -100m 12s),43000,2.8687742881276126,22.5,51.0,23.799999999999997,51.800000000000004
102m 25s (- -103m 34s),44000,2.828940209250398,21.8,56.39999999999999,22.6,57.8
104m 43s (- -105m 16s),45000,2.7384894059742577,21.9,62.6,22.0,60.699999999999996
107m 20s (- -108m 39s),46000,2.7757825920558816,21.2,56.599999999999994,23.5,58.099999999999994
109m 53s (- -110m 6s),47000,2.846818417110865,22.2,44.5,25.4,44.4
112m 30s (- -113m 30s),48000,2.6869267126205982,20.9,54.300000000000004,22.0,53.1
114m 58s (- -115m 1s),49000,2.7912414575221622,22.7,57.4,22.900000000000002,58.3
117m 38s (- -118m 21s),50000,2.7680358349051764,24.7,40.0,26.1,39.7
120m 16s (- -121m 43s),51000,2.746711115006297,25.0,45.1,24.8,47.099999999999994
122m 49s (- -123m 10s),52000,2.7152263892192767,22.7,52.0,23.5,49.5
125m 27s (- -126m 32s),53000,2.8568141983423896,23.5,47.9,26.200000000000003,47.699999999999996
127m 46s (- -128m 14s),54000,2.7246875195572913,22.400000000000002,68.30000000000001,23.200000000000003,69.0
130m 9s (- -131m 50s),55000,2.7524577163764437,21.2,69.39999999999999,22.2,70.89999999999999
132m 32s (- -133m 27s),56000,2.749690212001736,21.3,62.8,21.8,62.7
135m 2s (- -136m 58s),57000,2.725070283407977,25.0,48.1,23.599999999999998,49.4
137m 25s (- -138m 34s),58000,2.76727988872499,22.5,67.80000000000001,22.7,69.19999999999999
139m 54s (- -140m 5s),59000,2.725266469467573,22.1,55.900000000000006,22.900000000000002,56.599999999999994
142m 26s (- -143m 33s),60000,2.7717233759555437,22.7,63.800000000000004,21.8,64.7
144m 49s (- -145m 10s),61000,2.713259998421848,21.9,67.9,21.9,67.10000000000001
147m 21s (- -148m 38s),62000,2.6773431843142386,21.099999999999998,66.2,19.5,66.3
149m 50s (- -150m 9s),63000,2.801563625185852,25.0,58.5,27.1,59.5
152m 21s (- -153m 38s),64000,2.7075562518439575,23.9,61.6,25.5,63.9
154m 51s (- -155m 8s),65000,2.7188334653677604,25.1,58.9,26.700000000000003,58.599999999999994
157m 32s (- -158m 28s),66000,2.7705265039808924,25.3,33.800000000000004,24.8,33.4
160m 4s (- -161m 55s),67000,2.7866073739729447,24.3,62.3,24.6,61.199999999999996
162m 32s (- -163m 28s),68000,2.7068426827033525,22.3,54.1,26.400000000000002,52.6
165m 17s (- -166m 42s),69000,2.6469327741760393,25.8,45.5,25.6,44.0
167m 50s (- -168m 9s),70000,2.7638060297582796,25.3,44.5,27.200000000000003,45.5
170m 38s (- -171m 21s),71000,2.6944495020958588,26.1,50.7,27.700000000000003,47.9
173m 13s (- -174m 46s),72000,2.787980710481071,24.9,42.3,28.499999999999996,44.0
176m 4s (- -177m 55s),73000,2.722887196442306,23.7,55.2,26.6,55.2
178m 37s (- -179m 22s),74000,2.7145095951752882,23.5,57.99999999999999,25.2,57.199999999999996
181m 34s (- -182m 25s),75000,2.7667344995080314,26.6,49.9,28.000000000000004,52.300000000000004
184m 17s (- -185m 42s),76000,2.7349966343210457,21.9,65.9,23.5,68.4
187m 19s (- -188m 40s),77000,2.6916798930150554,24.5,48.5,26.1,48.6
190m 5s (- -191m 55s),78000,2.715823292537632,21.6,52.900000000000006,24.0,52.6
193m 3s (- -194m 56s),79000,2.788067368209257,22.6,47.8,26.400000000000002,52.7
195m 55s (- -196m 4s),80000,2.858909501972132,20.3,55.50000000000001,21.6,55.50000000000001
199m 1s (- -200m 59s),81000,2.7820479742587474,24.4,46.1,24.099999999999998,46.7
201m 55s (- -202m 4s),82000,2.7420423361402944,20.9,54.300000000000004,22.8,53.5
204m 59s (- -205m 0s),83000,2.6916470446714813,22.5,41.3,23.5,43.3
207m 48s (- -208m 12s),84000,2.855931843365508,20.8,54.50000000000001,21.7,57.199999999999996
210m 42s (- -211m 17s),85000,2.808645723777421,20.9,63.800000000000004,20.7,65.4
213m 23s (- -214m 36s),86000,2.7362919607807066,20.200000000000003,66.0,22.1,65.10000000000001
216m 12s (- -217m 47s),87000,2.6537518113083127,21.4,59.0,24.0,59.699999999999996
219m 5s (- -220m 54s),88000,2.884663753541159,18.7,53.0,21.6,55.2
221m 57s (- -222m 2s),89000,2.7865115612203004,21.3,56.89999999999999,22.5,61.199999999999996
224m 46s (- -225m 13s),90000,2.752291555068965,22.7,47.4,25.1,48.0
227m 41s (- -228m 18s),91000,2.7322330340781846,23.1,47.099999999999994,23.599999999999998,50.4
230m 29s (- -231m 30s),92000,2.73417807900249,22.1,44.7,23.9,46.5
233m 31s (- -234m 28s),93000,2.7653744089778853,23.5,49.0,25.2,49.7
236m 23s (- -237m 36s),94000,2.7907785595838845,23.1,41.8,25.1,43.0
239m 25s (- -240m 34s),95000,2.7951356250970094,22.6,49.1,24.2,50.8
242m 12s (- -243m 47s),96000,2.740912430222758,21.2,52.900000000000006,23.200000000000003,53.1
244m 53s (- -245m 6s),97000,2.756904259421693,24.2,51.1,25.8,53.6
247m 38s (- -248m 21s),98000,2.719130691724088,21.9,59.5,21.5,62.9
250m 22s (- -251m 37s),99000,2.8640017980423074,24.0,41.6,26.400000000000002,42.8
253m 21s (- -254m 38s),100000,2.7857496886749247,22.5,44.9,23.400000000000002,45.9
256m 18s (- -257m 41s),101000,2.795337277206249,24.3,37.0,25.4,37.9
259m 17s (- -260m 43s),102000,2.829619680775309,22.400000000000002,38.7,23.599999999999998,39.6
262m 15s (- -263m 45s),103000,2.854752118268303,20.5,52.7,22.2,54.900000000000006
265m 14s (- -266m 45s),104000,2.866910542038202,18.6,49.6,21.0,48.4
268m 18s (- -269m 42s),105000,2.84694849431024,20.200000000000003,49.3,22.2,47.099999999999994
271m 9s (- -272m 50s),106000,2.8678342993392594,22.3,44.3,24.9,47.4
274m 11s (- -275m 48s),107000,2.8344960154095884,20.9,44.6,21.8,45.2
277m 14s (- -278m 45s),108000,2.803073168322923,22.1,29.599999999999998,22.7,31.2
280m 8s (- -281m 52s),109000,2.8629727637572175,22.5,56.49999999999999,24.5,58.199999999999996
282m 50s (- -283m 9s),110000,2.7997214091224762,17.9,67.80000000000001,19.5,68.7
285m 49s (- -286m 10s),111000,2.8948366161268915,23.1,42.0,24.5,43.4
288m 53s (- -289m 6s),112000,2.829610954157485,20.3,49.1,22.2,49.4
291m 43s (- -292m 16s),113000,2.852323918557395,20.8,43.2,23.0,43.3
294m 39s (- -295m 20s),114000,2.7581928215182723,22.5,48.199999999999996,25.4,51.300000000000004
297m 20s (- -298m 39s),115000,2.888872830964038,22.7,58.199999999999996,24.0,62.1
300m 21s (- -301m 38s),116000,2.8299377803969663,22.0,51.4,23.0,53.7
303m 7s (- -304m 52s),117000,2.9047095761386776,22.400000000000002,56.3,23.9,52.5
306m 14s (- -307m 45s),118000,2.8236219222729924,22.1,41.5,25.3,44.2
309m 13s (- -310m 46s),119000,2.8510740850792278,22.8,39.900000000000006,25.1,44.3
312m 6s (- -313m 53s),120000,2.814869168793329,22.3,50.2,24.2,52.300000000000004
315m 3s (- -316m 56s),121000,2.8579605129018075,21.5,55.1,23.1,55.2
318m 4s (- -319m 55s),122000,2.746202110675684,21.4,42.1,25.7,43.4
321m 6s (- -322m 53s),123000,2.8329910520308235,22.400000000000002,56.49999999999999,23.9,56.599999999999994
324m 2s (- -325m 58s),124000,2.745196423246426,23.1,49.0,26.1,48.699999999999996
326m 54s (- -327m 5s),125000,2.820115329222157,20.5,62.1,21.2,62.6
329m 46s (- -330m 13s),126000,2.8148761597461336,21.8,60.5,23.5,59.599999999999994
332m 48s (- -333m 11s),127000,2.825567053579094,22.6,38.5,24.5,41.6
335m 42s (- -336m 18s),128000,2.799069289798014,20.7,61.7,23.599999999999998,60.5
338m 34s (- -339m 25s),129000,2.763614853251155,20.5,55.7,20.7,56.3
341m 22s (- -342m 37s),130000,2.803972608459168,19.7,56.49999999999999,22.2,56.99999999999999
344m 2s (- -345m 58s),131000,2.8400560311102745,20.200000000000003,57.99999999999999,22.900000000000002,60.199999999999996
346m 53s (- -347m 6s),132000,2.800724928434989,22.7,57.8,23.9,56.49999999999999
349m 49s (- -350m 10s),133000,2.8690584648321806,22.400000000000002,50.7,26.0,53.1
352m 37s (- -353m 22s),134000,2.840675753091841,21.6,46.0,25.0,48.699999999999996
355m 37s (- -356m 22s),135000,2.8808232816175607,21.4,64.2,22.400000000000002,66.5
358m 27s (- -359m 32s),136000,2.7614244876503418,22.6,58.9,24.3,58.8
361m 38s (- -362m 21s),137000,2.8283326330269,22.5,52.7,25.3,52.5
364m 31s (- -365m 28s),138000,2.7905466984406626,22.1,57.599999999999994,23.5,59.3
367m 37s (- -368m 22s),139000,2.816715351437826,21.0,56.10000000000001,22.0,60.199999999999996
370m 36s (- -371m 23s),140000,2.794557114123294,21.7,53.300000000000004,23.599999999999998,55.7
373m 28s (- -374m 32s),141000,2.698078602819983,21.2,65.2,22.5,66.10000000000001
376m 29s (- -377m 30s),142000,2.8498224480614,24.2,52.7,25.8,54.400000000000006
379m 29s (- -380m 30s),143000,2.7724288089507763,23.1,41.8,23.400000000000002,43.8
382m 27s (- -383m 32s),144000,2.7915690131760127,22.3,57.599999999999994,24.3,59.9
385m 32s (- -386m 27s),145000,2.8418261415754644,21.5,46.800000000000004,24.0,47.4
388m 38s (- -389m 21s),146000,2.7789787275682416,23.799999999999997,46.5,24.5,48.0
391m 53s (- -392m 6s),147000,2.8032908571934576,21.7,42.3,22.900000000000002,43.2
395m 8s (- -396m 51s),148000,2.7649789232493274,21.9,38.1,23.799999999999997,42.3
398m 22s (- -399m 37s),149000,2.796137446081626,23.200000000000003,47.3,23.9,49.3
401m 20s (- -402m 39s),150000,2.789566692012801,19.400000000000002,41.5,21.4,41.699999999999996
404m 41s (- -405m 18s),151000,2.8885769957425413,21.099999999999998,37.8,23.799999999999997,40.300000000000004
407m 39s (- -408m 20s),152000,2.82356088158104,20.3,61.1,22.0,62.3
410m 44s (- -411m 15s),153000,2.840677736643479,20.8,53.2,22.0,53.7
413m 54s (- -414m 5s),154000,2.810980083869925,21.4,48.8,23.5,49.8
416m 49s (- -417m 10s),155000,2.874617135203975,18.7,64.60000000000001,22.2,65.0
420m 6s (- -421m 53s),156000,2.8562790733512156,19.5,47.3,21.2,47.3
423m 5s (- -424m 54s),157000,2.80381381008368,20.5,40.6,22.8,40.300000000000004
426m 17s (- -427m 42s),158000,2.829466969064642,17.5,54.6,21.2,58.699999999999996
429m 5s (- -430m 54s),159000,2.8316435962693562,20.599999999999998,67.0,19.5,67.5
432m 19s (- -433m 40s),160000,2.8405766145592324,23.3,42.6,22.3,41.6
435m 19s (- -436m 41s),161000,2.7990876810251715,21.9,56.89999999999999,25.3,57.599999999999994
438m 19s (- -439m 40s),162000,2.7959667408299493,21.7,51.300000000000004,23.400000000000002,52.5
441m 21s (- -442m 38s),163000,2.9501722792450904,20.7,70.3,22.2,70.6
444m 31s (- -445m 28s),164000,2.844449353548604,22.3,39.5,23.799999999999997,39.800000000000004
447m 46s (- -448m 13s),165000,2.8631903789011948,23.799999999999997,48.699999999999996,24.6,49.0
450m 45s (- -451m 14s),166000,2.8111166033417216,20.4,62.3,22.8,61.199999999999996
453m 47s (- -454m 12s),167000,2.8539464697301016,21.6,64.4,23.9,65.2
457m 3s (- -458m 56s),168000,2.8942961082738106,21.5,42.199999999999996,22.2,42.9
459m 50s (- -460m 9s),169000,2.910903116740999,21.099999999999998,62.5,22.8,61.199999999999996
463m 1s (- -464m 58s),170000,2.846843208898929,19.900000000000002,53.800000000000004,20.5,54.50000000000001
465m 54s (- -466m 5s),171000,2.8591260600174833,19.900000000000002,58.199999999999996,23.599999999999998,59.099999999999994
469m 19s (- -470m 41s),172000,2.8547026581942987,18.5,24.6,19.900000000000002,24.099999999999998
472m 35s (- -473m 24s),173000,2.9067890273904937,21.0,37.7,22.5,37.3
475m 25s (- -476m 34s),174000,2.8040761394762015,22.1,49.1,25.2,50.8
478m 31s (- -479m 28s),175000,2.8700588195039973,21.6,51.5,23.799999999999997,55.2
481m 24s (- -482m 36s),176000,2.942642864967422,21.4,58.9,23.3,59.099999999999994
484m 23s (- -485m 36s),177000,2.846661239270912,20.7,65.7,23.5,65.5
487m 26s (- -488m 33s),178000,2.8377088076452943,21.9,60.199999999999996,23.9,61.4
490m 15s (- -491m 44s),179000,2.793027448400861,21.3,62.8,23.599999999999998,64.0
493m 17s (- -494m 43s),180000,2.8470242066336287,22.7,60.6,25.1,61.7
496m 32s (- -497m 27s),181000,2.8686148591749197,20.3,47.0,23.0,48.199999999999996
499m 45s (- -500m 14s),182000,2.770105323576059,20.1,27.900000000000002,22.7,29.2
503m 1s (- -504m 59s),183000,2.82404189065368,20.0,65.9,21.9,65.9
505m 47s (- -506m 12s),184000,2.834835423988664,21.099999999999998,61.7,21.3,64.9
509m 4s (- -510m 55s),185000,2.798460967025126,22.3,62.0,24.4,61.199999999999996
512m 14s (- -513m 45s),186000,2.8185634158827377,22.3,42.4,24.0,46.400000000000006
515m 21s (- -516m 38s),187000,2.8460256104446957,21.7,62.4,23.599999999999998,62.3
518m 26s (- -519m 33s),188000,2.773094150734665,19.2,70.19999999999999,21.6,71.89999999999999
521m 32s (- -522m 27s),189000,2.9066439215844193,21.7,52.7,22.8,54.800000000000004
524m 50s (- -525m 9s),190000,2.864438308272792,21.8,49.3,24.7,51.4
527m 51s (- -528m 8s),191000,2.7799943203346387,21.6,66.3,22.8,65.2
531m 8s (- -532m 51s),192000,2.8452461798640893,22.400000000000002,47.099999999999994,24.3,48.1
534m 8s (- -535m 52s),193000,2.792622365592203,18.5,74.4,20.1,73.3
537m 9s (- -538m 50s),194000,2.8860011129131413,20.599999999999998,62.2,21.6,63.0
540m 23s (- -541m 36s),195000,2.832712374185269,21.6,54.900000000000006,23.3,56.49999999999999
543m 28s (- -544m 31s),196000,2.8030709032705756,22.3,50.7,24.099999999999998,53.1
546m 35s (- -547m 24s),197000,2.778570945126604,22.3,61.4,24.6,62.0
549m 57s (- -550m 2s),198000,2.790739816721057,18.3,27.500000000000004,21.3,28.9
553m 8s (- -554m 51s),199000,2.833889105784416,24.099999999999998,53.2,25.6,54.800000000000004
556m 22s (- -557m 37s),200000,2.832505603839637,20.599999999999998,60.5,22.400000000000002,64.2
559m 18s (- -560m 42s),201000,2.856026377464321,21.2,51.1,22.8,49.7
562m 24s (- -563m 35s),202000,2.8410100419165034,19.3,80.9,20.9,81.6
565m 38s (- -566m 21s),203000,2.8668695106959596,21.8,41.5,23.7,43.2
568m 46s (- -569m 13s),204000,2.801243860158721,21.9,69.39999999999999,24.5,70.0
572m 6s (- -573m 53s),205000,2.82572256076327,21.4,45.4,25.4,47.5
575m 11s (- -576m 49s),206000,2.8715856168771303,22.7,47.5,25.1,45.9
578m 37s (- -579m 22s),207000,2.8672584870943116,23.599999999999998,53.900000000000006,25.5,54.400000000000006
581m 38s (- -582m 21s),208000,2.7985366152593705,24.7,58.9,26.900000000000002,58.9
585m 1s (- -586m 58s),209000,2.8506163387928574,22.1,50.5,26.5,52.1
588m 16s (- -589m 44s),210000,2.877940775931327,20.3,62.1,22.7,63.3
591m 45s (- -592m 14s),211000,2.8962627692050926,19.5,50.2,23.5,47.099999999999994
595m 10s (- -596m 50s),212000,2.896929652406612,22.6,46.300000000000004,25.0,43.7
598m 31s (- -599m 28s),213000,2.8789615839668996,22.0,63.7,25.5,63.800000000000004
601m 43s (- -602m 16s),214000,2.7385127092205974,20.9,67.80000000000001,24.9,68.0
604m 51s (- -605m 8s),215000,2.7721149220251355,21.3,69.1,23.200000000000003,68.5
608m 23s (- -609m 36s),216000,2.878795365990013,21.3,46.800000000000004,25.4,46.7
611m 38s (- -612m 21s),217000,2.8453742639699584,22.900000000000002,50.0,25.3,49.4
615m 14s (- -616m 45s),218000,2.8494837041486485,21.9,38.9,23.599999999999998,38.1
618m 22s (- -619m 37s),219000,2.856182526146378,19.7,61.7,22.8,63.9
621m 46s (- -622m 13s),220000,2.8436776080268134,19.900000000000002,51.2,23.7,49.8
625m 11s (- -626m 48s),221000,2.8665628235058978,20.3,44.3,22.5,46.0
628m 28s (- -629m 31s),222000,2.9361395698309463,18.9,73.1,21.6,70.19999999999999
631m 51s (- -632m 8s),223000,2.9043917144907665,20.4,56.00000000000001,23.1,56.89999999999999
634m 54s (- -635m 5s),224000,2.7953417374409426,20.599999999999998,64.8,21.0,66.0
638m 12s (- -639m 47s),225000,2.8440943959304814,20.599999999999998,67.0,22.6,67.7
641m 26s (- -642m 33s),226000,2.824095157356997,22.2,59.099999999999994,23.7,57.3
644m 49s (- -645m 10s),227000,2.817090208405704,20.1,60.099999999999994,22.0,61.3
648m 18s (- -649m 41s),228000,2.8484575421365474,18.0,31.3,19.8,29.2
651m 23s (- -652m 36s),229000,2.8223191450198413,21.3,66.0,22.8,68.7
654m 57s (- -655m 2s),230000,2.884105142137506,21.3,48.4,23.0,46.9
658m 6s (- -659m 53s),231000,2.8751432875902525,19.7,59.599999999999994,23.599999999999998,59.0
661m 42s (- -662m 17s),232000,2.8456972992138123,19.6,45.5,21.5,43.2
664m 58s (- -665m 1s),233000,2.95033826592824,20.3,61.7,22.0,64.9
668m 16s (- -669m 44s),234000,2.8789669851270747,21.7,62.0,24.5,65.3
671m 36s (- -672m 23s),235000,2.9084093126460555,18.4,64.1,21.0,64.5
674m 52s (- -675m 7s),236000,2.9345876864478315,19.6,65.10000000000001,20.5,64.60000000000001
678m 14s (- -679m 45s),237000,2.8340325226075325,20.599999999999998,61.8,23.0,59.5
681m 22s (- -682m 37s),238000,2.8517469215056503,20.599999999999998,55.50000000000001,23.599999999999998,56.10000000000001
684m 55s (- -685m 4s),239000,2.911514047097205,19.6,50.4,22.400000000000002,52.6
688m 11s (- -689m 48s),240000,2.8982629735472236,20.5,43.2,22.3,39.7
691m 35s (- -692m 24s),241000,2.8336098368368057,20.7,57.49999999999999,24.099999999999998,60.4
694m 51s (- -695m 8s),242000,2.8901414356931316,21.099999999999998,59.3,23.1,58.9
698m 13s (- -699m 46s),243000,2.8844476574099396,19.900000000000002,54.6,24.8,54.50000000000001
701m 39s (- -702m 20s),244000,2.8277620183174395,19.3,59.5,22.0,59.099999999999994
704m 48s (- -705m 11s),245000,2.8216745663399663,21.8,51.9,23.5,53.0
708m 16s (- -709m 43s),246000,2.881112240139953,21.2,54.800000000000004,23.5,54.900000000000006
711m 37s (- -712m 22s),247000,2.8967990199567097,18.7,45.800000000000004,23.0,42.8
715m 6s (- -716m 53s),248000,2.8959814883473034,19.400000000000002,61.5,22.8,61.0
718m 32s (- -719m 27s),249000,2.92106126084806,20.599999999999998,34.699999999999996,22.8,36.6
721m 55s (- -722m 4s),250000,2.767054739954133,20.200000000000003,62.3,23.7,61.3
725m 8s (- -726m 52s),251000,2.8706751450226204,21.4,54.800000000000004,25.7,57.699999999999996
728m 42s (- -729m 17s),252000,2.8978871024952557,21.5,46.9,22.2,48.199999999999996
731m 49s (- -732m 10s),253000,2.883504705878653,20.4,60.4,24.4,59.9
735m 18s (- -736m 41s),254000,2.7782978782934116,21.0,46.1,23.0,47.0
738m 40s (- -739m 19s),255000,2.9834018892978285,19.1,62.9,22.5,61.7
742m 15s (- -743m 44s),256000,2.9551987783800606,21.0,44.1,23.7,43.8
745m 39s (- -746m 20s),257000,2.8745764079890295,21.7,43.1,23.5,44.1
748m 57s (- -749m 2s),258000,2.832069422672361,20.5,58.099999999999994,23.7,58.3
752m 23s (- -753m 36s),259000,2.871862662339704,20.3,55.400000000000006,20.8,58.199999999999996
755m 29s (- -756m 31s),260000,2.9340966778714503,20.200000000000003,68.60000000000001,24.099999999999998,68.8
758m 57s (- -759m 2s),261000,2.9962702851306173,19.6,58.9,22.400000000000002,58.3
762m 25s (- -763m 34s),262000,2.9375252095349085,21.2,44.3,22.2,45.1
766m 2s (- -767m 58s),263000,2.9355324700627605,20.4,43.7,22.400000000000002,46.800000000000004
769m 27s (- -770m 32s),264000,2.8616602311887727,21.0,49.2,24.3,49.2
773m 8s (- -774m 51s),265000,2.8896440977559252,17.299999999999997,33.6,20.200000000000003,35.199999999999996
776m 13s (- -777m 47s),266000,2.9476466351810973,21.0,60.099999999999994,23.200000000000003,63.1
779m 41s (- -780m 18s),267000,2.8695599326743046,20.599999999999998,57.49999999999999,24.0,60.099999999999994
782m 49s (- -783m 11s),268000,2.9011109186171224,19.8,68.5,21.6,69.0
786m 16s (- -787m 43s),269000,2.9537010061395894,22.0,59.099999999999994,23.9,59.699999999999996
789m 42s (- -790m 17s),270000,2.8996382519266533,20.9,46.7,21.8,47.199999999999996
793m 6s (- -794m 53s),271000,2.846575684290848,22.2,65.3,23.7,64.4
796m 35s (- -797m 24s),272000,2.8506786155017645,22.1,45.1,25.4,48.9
799m 48s (- -800m 12s),273000,2.9201853777356472,18.099999999999998,70.8,20.1,70.3
803m 9s (- -804m 50s),274000,2.8789801395110306,21.099999999999998,66.4,23.1,67.0
806m 19s (- -807m 40s),275000,2.9051954357827032,19.8,64.1,23.599999999999998,64.60000000000001
809m 44s (- -810m 15s),276000,2.9601743639755385,20.8,58.4,22.7,58.099999999999994
812m 58s (- -813m 1s),277000,2.819410519673929,19.6,62.3,24.0,63.4
816m 33s (- -817m 26s),278000,2.976442216653179,19.8,40.1,22.2,42.3
819m 43s (- -820m 16s),279000,2.907187113877274,17.5,56.10000000000001,18.9,58.8
823m 8s (- -824m 51s),280000,2.8985505773446776,19.400000000000002,57.099999999999994,22.3,58.9
826m 28s (- -827m 31s),281000,2.801386921896913,22.6,49.7,24.2,49.0
829m 55s (- -830m 4s),282000,2.943155258558981,19.8,51.300000000000004,22.6,52.800000000000004
833m 23s (- -834m 37s),283000,2.9183809911561256,18.0,44.3,20.8,44.0
836m 49s (- -837m 10s),284000,2.915234653777602,20.1,45.800000000000004,22.5,47.5
840m 12s (- -841m 47s),285000,2.872692081572426,21.2,50.1,24.2,52.400000000000006
843m 21s (- -844m 38s),286000,2.7852684100572938,18.8,69.5,23.0,69.19999999999999
846m 46s (- -847m 14s),287000,2.8491784850740496,21.0,59.0,22.400000000000002,57.99999999999999
849m 58s (- -850m 1s),288000,2.933268170642007,21.099999999999998,57.8,23.3,59.8
853m 15s (- -854m 44s),289000,2.8357245224687735,18.7,66.5,20.0,68.10000000000001
856m 38s (- -857m 21s),290000,2.820185248858177,22.3,60.099999999999994,25.1,62.4
859m 57s (- -860m 2s),291000,2.8928649909748767,20.1,59.8,22.7,63.0
863m 10s (- -864m 49s),292000,2.894689973973228,19.3,72.39999999999999,23.200000000000003,73.3
866m 38s (- -867m 21s),293000,2.897192350121443,21.6,60.8,23.9,60.3
870m 6s (- -871m 53s),294000,2.89691395518696,22.400000000000002,49.8,26.6,50.8
873m 31s (- -874m 28s),295000,2.8751172301742822,22.3,57.8,24.3,57.3
877m 0s (- -878m 59s),296000,2.887471654569072,21.9,53.7,24.6,58.3
880m 30s (- -881m 30s),297000,2.830521088489887,23.1,43.0,26.700000000000003,48.4
883m 52s (- -884m 7s),298000,2.8667738816803703,21.8,61.0,24.2,62.1
887m 13s (- -888m 46s),299000,2.8712674058819236,22.2,59.9,25.1,57.99999999999999
890m 49s (- -891m 10s),300000,2.880758043706214,21.5,49.6,24.8,48.5
894m 13s (- -895m 46s),301000,2.955820754563792,20.9,44.4,24.8,48.4
897m 41s (- -898m 18s),302000,2.8777224200496896,21.099999999999998,57.8,22.8,59.8
900m 59s (- -901m 0s),303000,2.885332386563092,21.6,60.4,25.6,61.0
904m 25s (- -905m 34s),304000,2.8729436007082216,21.5,58.5,24.4,59.699999999999996
907m 46s (- -908m 13s),305000,2.872854157708252,22.2,50.3,24.099999999999998,52.1
911m 16s (- -912m 44s),306000,2.8705735427644266,21.4,63.4,24.0,63.800000000000004
914m 37s (- -915m 22s),307000,2.867276387598716,21.8,61.3,24.4,62.8
