time,iteration,loss,test accuracy,test end,train accuracy,train end
24m 0s (- -25m 59s),31000,2.0449910700351506,53.800000000000004,98.1,57.599999999999994,98.0
24m 50s (- -25m 9s),32000,1.9932288943080312,52.900000000000006,95.89999999999999,55.400000000000006,96.2
25m 36s (- -26m 23s),33000,1.9504651540303677,50.1,93.10000000000001,55.50000000000001,93.0
26m 24s (- -27m 35s),34000,1.8734907507792455,58.699999999999996,96.8,60.4,97.0
27m 9s (- -28m 50s),35000,1.9654830773329326,56.49999999999999,96.39999999999999,59.9,96.0
27m 58s (- -28m 1s),36000,1.880887958290526,55.400000000000006,96.6,57.099999999999994,96.89999999999999
28m 44s (- -29m 15s),37000,1.9875420768260594,52.2,96.1,54.7,97.5
29m 36s (- -30m 23s),38000,1.935965447821714,57.8,93.7,62.4,92.60000000000001
30m 23s (- -31m 36s),39000,1.8731716410900383,56.2,90.60000000000001,60.8,92.30000000000001
31m 12s (- -32m 47s),40000,1.8690298737262985,61.3,96.5,64.2,96.1
32m 2s (- -33m 57s),41000,1.9235132622889326,60.5,93.89999999999999,63.6,95.1
32m 54s (- -33m 5s),42000,1.9297737838077254,57.4,95.19999999999999,61.199999999999996,96.39999999999999
33m 39s (- -34m 20s),43000,1.8795098416204181,64.7,97.7,67.4,98.6
34m 29s (- -35m 30s),44000,1.917190200368064,63.800000000000004,96.6,65.10000000000001,96.1
35m 16s (- -36m 43s),45000,1.8367391824058488,61.199999999999996,95.8,65.0,95.1
36m 7s (- -37m 52s),46000,1.8135777390007308,60.0,90.0,62.9,88.8
36m 56s (- -37m 3s),47000,1.9186553720077746,60.4,95.39999999999999,66.10000000000001,95.19999999999999
37m 46s (- -38m 13s),48000,1.8765076816412831,60.5,94.6,64.3,93.7
38m 38s (- -39m 21s),49000,1.901334970905358,61.6,98.3,64.2,98.9
39m 26s (- -40m 33s),50000,1.8186832909334743,63.4,96.1,68.60000000000001,96.0
40m 19s (- -41m 40s),51000,1.78909380321542,59.3,91.4,63.4,91.60000000000001
41m 8s (- -42m 51s),52000,1.8167652644928043,62.9,94.39999999999999,66.7,94.19999999999999
41m 59s (- -42m 0s),53000,1.8706992990786082,65.7,96.8,67.60000000000001,97.3
42m 49s (- -43m 10s),54000,1.7906052790112448,64.3,92.5,63.800000000000004,91.9
43m 42s (- -44m 17s),55000,1.8420781182347528,64.0,91.8,66.5,92.5
44m 32s (- -45m 27s),56000,1.8634705909374945,63.800000000000004,95.89999999999999,65.10000000000001,96.6
45m 23s (- -46m 36s),57000,1.7835211394348371,64.4,97.3,66.0,97.39999999999999
46m 13s (- -47m 46s),58000,1.8729256707692847,64.9,93.7,67.60000000000001,94.3
47m 4s (- -48m 55s),59000,1.851575062317231,63.2,96.6,65.7,95.89999999999999
47m 54s (- -48m 5s),60000,1.8891932203794592,63.0,95.7,64.9,95.6
48m 47s (- -49m 12s),61000,1.8799774353420686,65.8,95.5,69.19999999999999,94.39999999999999
49m 35s (- -50m 24s),62000,1.7851777444354908,60.8,99.5,65.5,99.6
50m 29s (- -51m 31s),63000,1.8808829080351672,64.8,92.2,67.30000000000001,91.60000000000001
51m 24s (- -52m 35s),64000,1.900037063372227,60.8,91.2,65.9,90.0
52m 14s (- -53m 45s),65000,1.8415370783937137,68.0,96.6,68.8,97.2
53m 6s (- -54m 53s),66000,1.733045076563248,67.7,95.8,70.8,95.8
53m 55s (- -54m 4s),67000,1.871940595181633,66.0,96.5,66.8,94.89999999999999
54m 48s (- -55m 11s),68000,1.8276751186132032,66.60000000000001,96.7,69.0,95.8
55m 37s (- -56m 22s),69000,1.8328808501225957,67.80000000000001,97.8,70.7,97.8
56m 30s (- -57m 29s),70000,1.8430550101965852,67.5,95.0,70.0,92.80000000000001
57m 20s (- -58m 39s),71000,1.865808219228742,66.9,97.3,68.5,98.4
58m 14s (- -59m 45s),72000,1.864148248412905,67.60000000000001,95.0,70.1,93.4
59m 4s (- -60m 55s),73000,1.8050409260811733,67.60000000000001,94.39999999999999,70.0,94.6
59m 56s (- -60m 3s),74000,1.7464434676372516,64.4,96.6,70.1,96.3
60m 47s (- -61m 12s),75000,1.7763026694237216,66.10000000000001,94.39999999999999,70.0,94.8
61m 37s (- -62m 22s),76000,1.7323720419747832,68.4,98.6,73.2,98.4
62m 27s (- -63m 32s),77000,1.7888785572890267,65.9,96.6,70.6,95.19999999999999
63m 18s (- -64m 41s),78000,1.8417988467567787,67.9,96.2,68.89999999999999,95.1
64m 11s (- -65m 48s),79000,1.7820339406409549,71.1,97.39999999999999,70.6,96.6
65m 0s (- -66m 59s),80000,1.7569273254688587,71.39999999999999,93.89999999999999,73.9,93.8
65m 51s (- -66m 8s),81000,1.7476866694150854,66.9,96.6,69.89999999999999,95.89999999999999
66m 41s (- -67m 18s),82000,1.8652245734623392,68.5,95.1,70.89999999999999,94.5
67m 33s (- -68m 26s),83000,1.7981566417508725,67.7,94.39999999999999,71.5,94.19999999999999
68m 21s (- -69m 38s),84000,1.8201421690568311,67.80000000000001,95.1,72.5,94.69999999999999
69m 14s (- -70m 46s),85000,1.8205574281371821,67.5,95.39999999999999,69.8,95.0
70m 1s (- -71m 58s),86000,1.792676762939816,67.60000000000001,96.1,73.4,95.19999999999999
70m 53s (- -71m 6s),87000,1.7527532100261622,70.7,96.1,74.4,96.6
71m 39s (- -72m 20s),88000,1.8032608723726107,66.0,97.39999999999999,71.5,97.5
72m 30s (- -73m 29s),89000,1.7835608606514481,68.2,96.0,72.8,94.89999999999999
73m 17s (- -74m 42s),90000,1.78132918627627,69.3,98.7,73.7,98.4
74m 7s (- -75m 52s),91000,1.758657340813549,69.69999999999999,95.19999999999999,71.3,94.39999999999999
74m 56s (- -75m 3s),92000,1.7830843388690845,69.3,92.9,71.3,91.9
75m 48s (- -76m 11s),93000,1.7788802142761457,68.89999999999999,93.2,72.0,92.5
76m 36s (- -77m 23s),94000,1.8036897499683968,70.7,97.8,73.4,97.3
77m 26s (- -78m 33s),95000,1.844207297306877,71.1,95.6,75.2,94.39999999999999
78m 14s (- -79m 45s),96000,1.8082331502456535,69.39999999999999,97.8,73.0,96.5
79m 5s (- -80m 54s),97000,1.7070966775925565,70.5,96.0,75.1,94.5
79m 57s (- -80m 3s),98000,1.7810547623362267,68.60000000000001,93.7,72.5,93.4
80m 43s (- -81m 16s),99000,1.833526606985305,70.39999999999999,97.2,71.8,95.7
81m 34s (- -82m 25s),100000,1.7624381315429078,68.5,97.6,72.3,96.5
82m 20s (- -83m 39s),101000,1.7431741370062734,67.80000000000001,98.2,72.2,97.6
83m 11s (- -84m 48s),102000,1.7563351915451586,66.5,95.19999999999999,69.39999999999999,95.6
83m 59s (- -84m 0s),103000,1.7968367714164992,69.0,95.6,72.39999999999999,94.5
84m 49s (- -85m 10s),104000,1.7147895216996745,69.19999999999999,96.0,74.5,96.5
85m 37s (- -86m 22s),105000,1.7874819578132985,66.5,92.60000000000001,70.1,93.7
86m 28s (- -87m 31s),106000,1.7340101666087486,70.6,96.3,73.7,95.8
87m 16s (- -88m 43s),107000,1.8349030778861926,69.39999999999999,90.4,69.8,91.8
88m 6s (- -89m 53s),108000,1.7287466866347683,68.10000000000001,98.8,71.1,97.5
88m 54s (- -89m 5s),109000,1.813149115093396,69.39999999999999,96.8,71.89999999999999,96.7
89m 45s (- -90m 14s),110000,1.8255403161354358,66.4,97.0,71.2,96.3
90m 33s (- -91m 26s),111000,1.860170416128219,69.8,95.6,73.1,94.8
91m 23s (- -92m 36s),112000,1.8214441479784467,70.6,98.3,74.4,98.3
92m 12s (- -93m 47s),113000,1.7211659957145715,68.10000000000001,95.7,73.9,94.69999999999999
93m 2s (- -94m 57s),114000,1.8084748026085076,67.60000000000001,96.5,70.7,95.19999999999999
93m 49s (- -94m 10s),115000,1.7057444818540195,71.8,97.2,74.9,96.89999999999999
94m 40s (- -95m 19s),116000,1.7248720308314172,72.6,94.69999999999999,75.1,94.8
95m 28s (- -96m 31s),117000,1.7173748541720946,68.60000000000001,95.3,73.1,95.1
96m 19s (- -97m 40s),118000,1.7881982577229694,71.8,96.1,75.0,95.8
97m 11s (- -98m 48s),119000,1.8005169810169872,72.2,96.3,73.8,95.5
97m 59s (- -98m 0s),120000,1.6751370637707819,69.5,92.0,71.89999999999999,91.8
98m 51s (- -99m 8s),121000,1.8021053372077285,69.39999999999999,94.69999999999999,73.6,95.7
99m 39s (- -100m 21s),122000,2.0862554546475467,50.3,92.80000000000001,54.1,93.89999999999999
100m 29s (- -101m 30s),123000,1.94328073415616,56.699999999999996,94.0,59.5,93.4
101m 18s (- -102m 41s),124000,1.8000390517716358,58.199999999999996,90.7,60.4,91.10000000000001
102m 11s (- -103m 48s),125000,1.8068294791323518,59.699999999999996,86.5,64.0,86.4
102m 59s (- -103m 0s),126000,1.8453183307372325,62.2,94.19999999999999,64.7,93.60000000000001
103m 48s (- -104m 11s),127000,1.8206394862877833,58.8,96.1,63.9,95.89999999999999
104m 35s (- -105m 24s),128000,1.7950266443525422,62.9,91.5,65.8,91.7
105m 27s (- -106m 32s),129000,1.8836053637305623,65.9,94.6,67.60000000000001,93.4
106m 13s (- -107m 46s),130000,1.8536300814679656,62.1,95.6,65.3,95.89999999999999
107m 1s (- -108m 58s),131000,1.8001888979201992,61.6,96.5,64.7,96.39999999999999
107m 49s (- -108m 10s),132000,1.8042123618541897,64.2,96.39999999999999,68.5,97.2
108m 36s (- -109m 23s),133000,1.9070040484234778,65.0,92.4,66.10000000000001,91.60000000000001
109m 27s (- -110m 32s),134000,1.8195261354954575,63.1,91.2,67.0,90.10000000000001
110m 16s (- -111m 43s),135000,1.8492253389150546,67.2,93.30000000000001,69.5,93.5
111m 5s (- -112m 54s),136000,1.8239483859119623,66.4,96.3,68.8,96.1
111m 51s (- -112m 8s),137000,1.8018861285493928,66.2,96.3,67.9,96.5
112m 40s (- -113m 19s),138000,1.8235640530893464,65.4,95.5,66.7,95.3
113m 28s (- -114m 31s),139000,1.8020458817603966,65.7,95.19999999999999,67.2,94.6
114m 18s (- -115m 41s),140000,1.856398665815368,70.0,98.4,72.89999999999999,97.39999999999999
115m 6s (- -116m 53s),141000,1.8558264106101656,65.10000000000001,95.0,67.10000000000001,95.19999999999999
115m 55s (- -116m 4s),142000,1.7856730298301735,68.4,96.7,70.8,95.7
116m 42s (- -117m 17s),143000,1.7254068352960292,67.30000000000001,95.5,68.0,95.0
117m 31s (- -118m 28s),144000,1.7873960084727614,65.9,94.1,68.30000000000001,94.69999999999999
118m 18s (- -119m 41s),145000,1.8337172039865286,65.3,97.3,69.69999999999999,97.0
119m 8s (- -120m 51s),146000,1.8260803177080231,66.10000000000001,96.89999999999999,66.4,96.1
119m 57s (- -120m 2s),147000,1.8601916813320547,67.0,95.39999999999999,71.1,95.7
120m 47s (- -121m 12s),148000,1.7172752320403877,65.5,96.89999999999999,68.10000000000001,96.6
121m 36s (- -122m 24s),149000,1.8116095335637281,66.10000000000001,92.5,68.7,91.8
122m 26s (- -123m 33s),150000,1.83448573772195,66.9,94.19999999999999,71.2,95.19999999999999
123m 16s (- -124m 43s),151000,1.7942152688488393,67.7,90.9,70.8,92.5
124m 7s (- -125m 52s),152000,1.7543284813825257,63.7,93.5,67.30000000000001,94.3
124m 57s (- -125m 2s),153000,1.7883772177552408,70.7,96.7,71.8,96.7
125m 47s (- -126m 12s),154000,1.8218041629407953,68.4,97.1,71.39999999999999,95.89999999999999
126m 37s (- -127m 22s),155000,1.7367891984491652,68.89999999999999,94.19999999999999,71.7,92.7
127m 26s (- -128m 33s),156000,1.729529831518346,68.10000000000001,94.89999999999999,71.3,94.39999999999999
128m 16s (- -129m 43s),157000,1.744972487110619,66.0,95.1,67.5,95.6
129m 6s (- -130m 53s),158000,1.782071661106391,67.5,94.39999999999999,70.7,94.39999999999999
129m 58s (- -130m 1s),159000,1.8139694272508524,66.0,94.5,68.89999999999999,93.8
130m 47s (- -131m 12s),160000,1.795741971590858,66.10000000000001,95.8,69.89999999999999,95.19999999999999
131m 39s (- -132m 20s),161000,1.7708933490592769,68.60000000000001,96.0,71.39999999999999,95.39999999999999
132m 29s (- -133m 30s),162000,1.7610202964081414,68.30000000000001,94.0,69.89999999999999,92.7
133m 20s (- -134m 39s),163000,1.7466892742485933,68.2,95.89999999999999,70.6,96.6
134m 9s (- -135m 50s),164000,1.7669400662714823,69.0,95.39999999999999,71.1,94.19999999999999
135m 2s (- -136m 57s),165000,1.8029050791127503,67.60000000000001,91.2,72.2,90.4
135m 55s (- -136m 4s),166000,1.747210008319962,66.2,90.4,70.5,89.8
136m 44s (- -137m 15s),167000,1.7511122735382445,66.0,94.1,70.0,93.4
137m 35s (- -138m 24s),168000,1.7450002272773404,63.800000000000004,96.39999999999999,70.39999999999999,96.89999999999999
138m 25s (- -139m 34s),169000,1.8684995668061595,64.7,96.6,67.9,95.39999999999999
139m 16s (- -140m 43s),170000,1.8035687301539616,64.7,95.7,68.60000000000001,96.0
140m 7s (- -141m 52s),171000,1.761552313638803,67.30000000000001,91.10000000000001,69.3,91.60000000000001
141m 0s (- -142m 59s),172000,1.8225826637459441,65.0,93.89999999999999,69.6,94.6
141m 48s (- -142m 11s),173000,1.7513485457381424,66.7,97.7,71.2,97.89999999999999
142m 41s (- -143m 18s),174000,1.7952028076438868,67.0,95.3,69.19999999999999,94.3
143m 30s (- -144m 29s),175000,1.8172490214863795,68.10000000000001,94.89999999999999,71.39999999999999,94.39999999999999
144m 23s (- -145m 36s),176000,1.8082657551824812,68.2,96.8,71.2,96.3
145m 13s (- -146m 46s),177000,1.7907395114959734,67.7,94.1,72.3,94.39999999999999
146m 5s (- -147m 54s),178000,1.7541989914861036,66.4,94.3,70.7,94.5
146m 56s (- -147m 3s),179000,1.7746233649544763,69.3,96.5,74.8,97.3
147m 46s (- -148m 13s),180000,1.770797525292261,67.10000000000001,93.30000000000001,70.8,91.60000000000001
148m 38s (- -149m 21s),181000,1.7800062425184573,67.9,97.3,70.39999999999999,97.2
149m 28s (- -150m 31s),182000,1.7623858284168172,60.9,93.0,64.8,92.10000000000001
150m 21s (- -151m 38s),183000,1.837802195978437,65.2,93.60000000000001,69.8,93.7
151m 10s (- -152m 49s),184000,1.8889882196865893,66.3,95.8,68.7,95.89999999999999
152m 4s (- -153m 55s),185000,1.8207674475715026,66.10000000000001,93.5,69.6,91.7
152m 54s (- -153m 5s),186000,1.8392430390666648,67.7,92.2,71.2,91.60000000000001
153m 49s (- -154m 10s),187000,1.7886759990310286,65.9,93.4,68.5,92.80000000000001
154m 37s (- -155m 22s),188000,1.873443099849235,64.3,92.9,66.2,93.60000000000001
155m 30s (- -156m 29s),189000,1.8077750816095663,67.2,94.6,68.30000000000001,93.5
156m 17s (- -157m 42s),190000,1.8815333140400312,66.60000000000001,94.69999999999999,66.8,93.0
157m 7s (- -158m 52s),191000,1.7461879668399227,68.5,95.6,70.19999999999999,95.39999999999999
157m 54s (- -158m 5s),192000,1.7886607826615923,67.10000000000001,97.6,68.89999999999999,96.89999999999999
158m 45s (- -159m 14s),193000,1.8025161959272793,67.2,95.7,67.80000000000001,93.89999999999999
159m 32s (- -160m 27s),194000,1.8271196700120413,66.7,96.89999999999999,68.30000000000001,97.0
160m 22s (- -161m 37s),195000,1.7820598676135133,65.8,94.8,68.4,94.69999999999999
161m 8s (- -162m 51s),196000,1.879605667570551,66.8,95.19999999999999,68.30000000000001,95.6
161m 59s (- -162m 0s),197000,1.80528482915749,68.4,95.6,70.3,94.6
162m 48s (- -163m 11s),198000,1.8529762834657757,64.9,94.69999999999999,68.10000000000001,94.0
163m 32s (- -164m 27s),199000,1.7261835768121783,65.3,97.6,67.10000000000001,97.1
164m 24s (- -165m 35s),200000,1.7881364099227062,62.5,93.10000000000001,65.2,92.10000000000001
165m 11s (- -166m 48s),201000,1.7853527106634333,68.0,94.1,70.8,94.89999999999999
166m 2s (- -167m 57s),202000,1.782080910463134,66.0,96.0,69.0,95.89999999999999
166m 48s (- -167m 11s),203000,1.8008622493320643,65.7,93.8,69.69999999999999,93.4
167m 38s (- -168m 21s),204000,1.8117324421559993,65.4,94.8,68.7,95.3
168m 28s (- -169m 31s),205000,1.86619950826836,67.9,93.2,68.60000000000001,93.0
169m 17s (- -170m 42s),206000,1.7276505678577592,64.8,97.89999999999999,70.0,97.8
170m 3s (- -171m 57s),207000,1.8111792487594423,68.5,97.2,69.89999999999999,95.39999999999999
170m 53s (- -171m 6s),208000,1.8066128871875688,64.3,96.1,66.3,96.6
171m 40s (- -172m 19s),209000,1.8030807674857174,62.9,96.2,66.0,96.7
172m 32s (- -173m 27s),210000,1.8242412404119306,54.1,81.5,56.3,79.9
173m 21s (- -174m 38s),211000,1.9297025296856238,60.099999999999994,96.2,62.0,94.19999999999999
174m 12s (- -175m 47s),212000,1.8782117318412777,62.6,93.5,62.1,91.5
175m 0s (- -176m 59s),213000,1.8954854110799584,54.7,96.8,58.599999999999994,96.7
175m 51s (- -176m 8s),214000,1.8830998251687476,63.5,95.7,64.5,95.3
176m 40s (- -177m 19s),215000,1.9142664633127804,63.0,93.0,65.9,92.4
177m 33s (- -178m 26s),216000,1.8197081069048515,63.4,94.8,65.9,93.30000000000001
178m 22s (- -179m 37s),217000,1.8303978730133548,63.800000000000004,96.5,66.2,96.0
179m 14s (- -180m 45s),218000,1.9677076202556436,60.9,96.8,65.5,95.0
180m 5s (- -181m 54s),219000,1.9474910361850843,61.4,95.0,64.60000000000001,95.5
180m 59s (- -181m 0s),220000,1.8661049407897998,64.4,92.80000000000001,66.9,93.7
181m 48s (- -182m 11s),221000,1.8555621456843552,61.4,94.8,65.8,95.6
182m 41s (- -183m 18s),222000,1.8018750093393485,62.8,97.39999999999999,67.4,97.6
183m 32s (- -184m 27s),223000,1.8119275868223312,65.60000000000001,96.7,68.7,97.2
184m 22s (- -185m 37s),224000,1.859716074734416,66.4,94.8,68.10000000000001,94.8
185m 14s (- -186m 45s),225000,1.8357425623477346,64.1,94.8,66.9,94.6
186m 5s (- -187m 54s),226000,1.8714264009750066,63.9,92.80000000000001,67.10000000000001,93.7
186m 56s (- -187m 3s),227000,1.8259600443975401,68.2,96.0,66.8,95.8
187m 46s (- -188m 13s),228000,1.8428552441902413,64.60000000000001,93.4,68.30000000000001,93.10000000000001
188m 36s (- -189m 23s),229000,1.799899271296578,62.4,95.89999999999999,67.2,96.5
189m 24s (- -190m 35s),230000,1.7700894164032757,66.9,95.5,68.10000000000001,95.89999999999999
190m 15s (- -191m 44s),231000,1.874705826163609,57.599999999999994,95.1,61.4,94.19999999999999
191m 2s (- -192m 57s),232000,1.857522708756559,61.9,95.3,65.4,94.3
191m 50s (- -192m 9s),233000,1.7755024333111982,64.8,96.8,66.8,96.6
192m 37s (- -193m 22s),234000,1.779149498482448,62.2,93.10000000000001,64.8,93.60000000000001
193m 27s (- -194m 32s),235000,1.845169044054903,64.0,95.3,66.9,95.5
194m 15s (- -195m 44s),236000,1.8099234729091576,61.5,94.5,63.800000000000004,95.0
195m 9s (- -196m 50s),237000,1.8937420442396558,59.3,89.2,63.0,88.8
195m 57s (- -196m 2s),238000,1.7937101108680917,64.1,94.69999999999999,66.3,95.1
196m 46s (- -197m 13s),239000,1.8284733966395206,64.60000000000001,96.89999999999999,67.4,96.2
197m 34s (- -198m 25s),240000,1.8684544960538205,62.5,94.89999999999999,65.4,95.0
198m 23s (- -199m 36s),241000,1.7528163310546208,62.0,95.5,66.4,94.8
199m 11s (- -200m 48s),242000,1.9404171730398916,64.4,96.2,68.5,95.8
200m 3s (- -201m 56s),243000,1.819237948044406,63.3,92.60000000000001,67.7,92.60000000000001
200m 52s (- -201m 7s),244000,1.9519603071804434,58.8,95.1,63.2,95.89999999999999
201m 42s (- -202m 17s),245000,1.8363092269920485,61.1,94.89999999999999,63.6,93.89999999999999
202m 30s (- -203m 29s),246000,1.9085859498564772,62.9,95.8,66.0,94.6
203m 20s (- -204m 39s),247000,1.8208195200777486,59.599999999999994,94.0,60.099999999999994,93.8
204m 7s (- -205m 52s),248000,1.8541061772226013,64.5,95.89999999999999,65.10000000000001,95.5
204m 59s (- -205m 0s),249000,1.8851103947296175,65.0,94.1,66.2,93.5
205m 47s (- -206m 12s),250000,1.7770377351296172,63.6,92.30000000000001,66.9,91.0
206m 41s (- -207m 18s),251000,1.8609629332062807,64.0,93.4,66.3,92.2
207m 30s (- -208m 29s),252000,1.8805228307373216,62.5,94.3,64.60000000000001,95.0
208m 22s (- -209m 37s),253000,1.8912952570135138,64.3,95.19999999999999,66.5,93.5
209m 14s (- -210m 45s),254000,1.8091768328149724,67.4,96.1,70.3,95.89999999999999
210m 5s (- -211m 54s),255000,1.770628165953499,66.4,92.9,67.2,91.7
210m 56s (- -211m 3s),256000,1.80465490743983,62.5,95.5,65.4,93.60000000000001
211m 47s (- -212m 12s),257000,1.866612848755535,66.0,94.8,68.89999999999999,93.2
212m 38s (- -213m 21s),258000,1.843139494145703,61.0,96.6,62.7,95.7
213m 30s (- -214m 29s),259000,1.9474259476478508,37.5,86.5,39.4,87.6
214m 25s (- -215m 34s),260000,2.137535908098195,45.6,88.8,47.0,89.5
215m 18s (- -216m 41s),261000,2.1076049542493287,43.3,92.10000000000001,45.1,92.7
216m 9s (- -217m 50s),262000,2.205629034318349,31.900000000000002,90.5,32.7,89.0
216m 58s (- -217m 1s),263000,2.361235045753158,32.800000000000004,84.8,34.699999999999996,85.8
217m 45s (- -218m 14s),264000,2.3492261743636385,33.1,93.8,34.5,94.8
218m 34s (- -219m 25s),265000,2.784289616023871,21.6,87.2,22.0,86.6
219m 28s (- -220m 31s),266000,2.940319324560282,21.2,74.5,22.6,74.3
220m 32s (- -221m 27s),267000,2.8197759286981654,22.7,43.6,23.599999999999998,45.800000000000004
221m 34s (- -222m 25s),268000,2.7983308831254137,20.5,68.2,23.3,67.0
222m 42s (- -223m 17s),269000,3.109560317538638,18.2,42.9,19.8,46.400000000000006
224m 4s (- -225m 56s),270000,3.245758595896697,7.9,1.9,8.5,2.0
225m 10s (- -226m 49s),271000,3.131985209055596,17.599999999999998,54.0,18.5,53.1
226m 11s (- -227m 48s),272000,3.01114048543453,20.599999999999998,57.3,21.5,60.099999999999994
227m 15s (- -228m 44s),273000,3.0066430394349863,18.099999999999998,56.8,19.8,56.89999999999999
228m 15s (- -229m 44s),274000,3.0253872746792276,18.6,56.39999999999999,22.1,54.6
229m 17s (- -230m 42s),275000,2.9849186273259303,15.9,64.7,17.5,65.8
230m 13s (- -231m 46s),276000,2.991291484818506,18.3,80.10000000000001,21.9,81.69999999999999
231m 16s (- -232m 43s),277000,2.9345185680266765,21.6,65.8,24.9,65.8
232m 12s (- -233m 48s),278000,2.9495276663773,19.900000000000002,72.0,20.5,68.8
233m 27s (- -234m 32s),279000,3.028816411407946,20.5,37.0,21.4,36.3
234m 35s (- -235m 24s),280000,2.9906735456065157,21.5,40.0,24.4,42.199999999999996
235m 45s (- -236m 14s),281000,2.9329807762772355,23.599999999999998,50.3,25.7,51.5
236m 43s (- -237m 16s),282000,2.9739957295965036,19.6,72.8,22.3,73.3
237m 52s (- -238m 7s),283000,3.067074014324347,22.7,48.1,24.2,47.599999999999994
238m 55s (- -239m 4s),284000,2.926161336561984,20.9,64.4,24.3,64.2
240m 5s (- -241m 54s),285000,2.9724388987944526,21.4,44.800000000000004,22.900000000000002,44.5
241m 0s (- -242m 59s),286000,2.854320876393224,18.7,82.1,19.1,83.89999999999999
242m 1s (- -243m 58s),287000,2.8509124937797066,19.7,77.2,20.8,76.0
242m 56s (- -243m 3s),288000,2.9147769952504707,16.6,76.8,15.0,78.7
244m 2s (- -245m 57s),289000,2.95114095377649,22.7,55.50000000000001,24.8,56.699999999999996
245m 4s (- -246m 55s),290000,3.0673896293311618,21.2,70.0,21.3,69.6
246m 5s (- -247m 54s),291000,2.9609328908011805,22.0,74.7,22.1,76.2
247m 8s (- -248m 51s),292000,2.959984207372095,22.6,52.6,24.5,54.2
248m 22s (- -249m 37s),293000,3.0234856858245203,23.200000000000003,42.8,26.400000000000002,43.5
249m 22s (- -250m 37s),294000,2.945176772503857,20.1,76.2,19.7,76.0
250m 33s (- -251m 26s),295000,2.889482697217837,19.7,37.7,21.3,37.5
251m 46s (- -252m 13s),296000,2.9023265487417342,20.1,40.0,23.599999999999998,43.1
253m 0s (- -254m 59s),297000,2.9688453392574408,22.5,33.7,24.8,36.3
254m 2s (- -255m 57s),298000,2.898074917861756,20.3,75.4,21.5,73.7
255m 4s (- -256m 55s),299000,2.894243356114063,22.5,56.49999999999999,24.2,58.199999999999996
256m 24s (- -257m 36s),300000,2.841861327038545,22.2,28.1,23.3,28.499999999999996
257m 26s (- -258m 33s),301000,2.8663144001772958,25.7,63.5,27.3,63.800000000000004
258m 36s (- -259m 23s),302000,2.774745693471305,24.0,46.5,26.400000000000002,46.7
259m 45s (- -260m 14s),303000,2.7479098860105955,24.3,37.2,25.900000000000002,40.5
260m 56s (- -261m 3s),304000,2.8434929075439115,24.5,47.699999999999996,26.5,48.0
