time,iteration,loss,test accuracy,test end,train accuracy,train end
656m 34s (- -657m 25s),112000,2.3029938369863237,34.300000000000004,72.6,36.0,71.6
664m 11s (- -665m 48s),113000,2.2217657933049098,34.9,73.9,37.9,74.9
671m 59s (- -672m 1s),114000,2.3734630546402546,35.099999999999994,66.0,37.1,65.7
679m 38s (- -680m 22s),115000,2.3248307402223096,36.0,67.30000000000001,37.8,66.3
686m 57s (- -687m 3s),116000,2.302366733251598,33.800000000000004,80.5,35.199999999999996,80.10000000000001
694m 16s (- -695m 43s),117000,2.359107464815546,36.6,75.8,37.5,75.5
702m 12s (- -703m 48s),118000,2.2997964001764712,34.599999999999994,62.4,37.8,62.2
709m 53s (- -710m 6s),119000,2.309209793819942,35.3,74.8,36.3,74.6
717m 8s (- -718m 51s),120000,2.2745504256755718,33.800000000000004,82.0,35.5,80.7
724m 55s (- -725m 5s),121000,2.357182432620073,35.9,68.60000000000001,38.0,67.80000000000001
732m 43s (- -733m 16s),122000,2.3212173400947727,35.8,68.10000000000001,38.6,69.8
740m 14s (- -741m 45s),123000,2.259468164271005,36.1,74.9,38.2,76.2
747m 32s (- -748m 28s),124000,2.23721816841787,35.699999999999996,75.7,37.8,76.7
754m 58s (- -755m 1s),125000,2.2723001454422347,36.4,73.4,37.4,73.5
762m 20s (- -763m 40s),126000,2.3592412635629736,33.2,74.6,35.699999999999996,76.2
769m 50s (- -770m 9s),127000,2.252010150106649,34.2,72.7,37.4,72.2
777m 20s (- -778m 39s),128000,2.29757764255475,35.8,71.5,37.5,70.1
785m 1s (- -786m 58s),129000,2.37414873955392,36.199999999999996,65.10000000000001,38.9,66.0
792m 17s (- -793m 42s),130000,2.2635274072866256,35.6,80.2,36.3,80.60000000000001
800m 1s (- -801m 58s),131000,2.2896662145162483,34.300000000000004,71.5,36.6,71.1
807m 56s (- -808m 3s),132000,2.3183285318572877,35.6,60.199999999999996,39.7,61.8
815m 59s (- -816m 1s),133000,2.383034850637828,36.3,57.8,39.1,60.0
823m 46s (- -824m 13s),134000,2.3063186451208932,37.0,63.800000000000004,40.699999999999996,65.0
831m 28s (- -832m 31s),135000,2.316971905983025,37.4,65.60000000000001,38.7,67.30000000000001
839m 7s (- -840m 53s),136000,2.2799883514969905,36.4,69.6,40.300000000000004,69.69999999999999
846m 49s (- -847m 11s),137000,2.3262470575325294,35.099999999999994,75.8,38.1,76.8
854m 45s (- -855m 15s),138000,2.2640392134124703,37.8,57.9,39.5,58.199999999999996
862m 14s (- -863m 46s),139000,2.3168989961998463,37.2,75.4,37.5,73.9
869m 41s (- -870m 19s),140000,2.28131017809614,38.3,64.7,39.300000000000004,65.3
877m 11s (- -878m 49s),141000,2.277927504849251,37.8,66.9,39.300000000000004,65.7
884m 15s (- -885m 44s),142000,2.3574792945921286,34.2,77.5,36.4,79.3
891m 28s (- -892m 31s),143000,2.2893754773468435,35.5,75.5,37.4,76.2
898m 42s (- -899m 18s),144000,2.3283933895779603,35.4,72.1,37.4,69.3
906m 4s (- -907m 55s),145000,2.3236548373870134,34.599999999999994,74.4,36.3,75.6
913m 21s (- -914m 38s),146000,2.260787890827161,35.5,70.7,39.0,71.5
920m 43s (- -921m 16s),147000,2.3369345054466626,37.0,68.8,36.1,69.6
927m 55s (- -928m 4s),148000,2.2931649600275628,35.699999999999996,76.1,35.8,76.4
934m 58s (- -935m 2s),149000,2.2447520964872965,34.5,75.4,37.0,78.8
942m 26s (- -943m 33s),150000,2.3150117466550983,35.0,69.8,38.3,73.2
949m 46s (- -950m 13s),151000,2.2689016489114757,35.0,68.30000000000001,38.2,70.19999999999999
957m 8s (- -958m 51s),152000,2.2368277853785843,35.5,70.0,36.3,69.8
964m 38s (- -965m 22s),153000,2.366336171477802,35.9,67.30000000000001,38.0,69.3
971m 53s (- -972m 7s),154000,2.208646732228065,35.099999999999994,77.4,36.199999999999996,76.5
978m 59s (- -979m 1s),155000,2.3189194089003857,35.5,81.8,35.9,82.19999999999999
986m 20s (- -987m 39s),156000,2.3230517698462267,36.9,75.2,38.0,76.6
993m 39s (- -994m 21s),157000,2.269953624237321,36.9,74.2,36.1,74.8
1000m 51s (- -1001m 8s),158000,2.2523838613409133,36.7,78.4,40.2,78.0
1008m 15s (- -1009m 44s),159000,2.234269530931314,36.9,69.0,39.1,69.6
1015m 24s (- -1016m 36s),160000,2.211812335237167,35.3,81.8,37.3,81.89999999999999
1022m 47s (- -1023m 12s),161000,2.2707169860706564,37.3,66.2,37.7,65.2
1030m 7s (- -1031m 52s),162000,2.3208199712669533,37.4,72.8,39.1,73.2
1037m 27s (- -1038m 32s),163000,2.2947701913234777,36.9,72.89999999999999,38.6,73.3
1044m 31s (- -1045m 29s),164000,2.240674369736688,34.9,81.10000000000001,37.3,80.0
1051m 43s (- -1052m 17s),165000,2.2823121171282525,34.2,76.7,37.1,78.9
1059m 2s (- -1060m 57s),166000,2.295348464591082,36.7,67.0,39.7,68.89999999999999
1066m 36s (- -1067m 23s),167000,2.366613824154482,37.2,62.2,38.2,62.8
1073m 53s (- -1074m 6s),168000,2.224355449303972,35.6,70.5,37.5,72.0
1081m 24s (- -1082m 36s),169000,2.3736499686495844,37.5,66.9,40.2,67.30000000000001
1088m 53s (- -1089m 6s),170000,2.3611348506705134,37.4,70.0,38.800000000000004,70.89999999999999
1096m 16s (- -1097m 43s),171000,2.32601050438172,36.0,79.60000000000001,37.1,79.0
1103m 38s (- -1104m 21s),172000,2.3344024910112937,36.199999999999996,76.2,39.0,75.0
1111m 5s (- -1112m 55s),173000,2.304705087282496,35.9,71.8,38.3,72.3
1118m 29s (- -1119m 31s),174000,2.194195527955203,36.6,74.1,39.7,73.4
1125m 46s (- -1126m 13s),175000,2.265497450762443,33.800000000000004,84.2,36.9,83.5
1133m 24s (- -1134m 36s),176000,2.2395858338621264,35.8,70.89999999999999,39.5,72.0
1141m 14s (- -1142m 45s),177000,2.225236183315624,36.3,65.5,39.900000000000006,68.60000000000001
1149m 21s (- -1150m 39s),178000,2.303534804801794,38.2,70.3,39.300000000000004,72.5
1157m 8s (- -1158m 51s),179000,2.270079008545152,35.6,74.9,38.0,74.0
1165m 3s (- -1166m 56s),180000,2.318610014075422,35.6,73.8,38.9,76.5
1173m 1s (- -1174m 58s),181000,2.1861044578912106,36.1,68.60000000000001,38.4,69.5
1180m 56s (- -1181m 3s),182000,2.24682310859479,35.099999999999994,70.39999999999999,38.3,72.1
1188m 15s (- -1189m 45s),183000,2.2853387974956303,32.4,79.60000000000001,35.5,78.9
1196m 3s (- -1197m 57s),184000,2.255048295551456,34.300000000000004,69.8,37.9,70.6
1203m 28s (- -1204m 31s),185000,2.2387826498268044,35.099999999999994,81.10000000000001,37.6,80.2
1211m 9s (- -1212m 50s),186000,2.3163504536500032,34.300000000000004,75.2,38.2,74.1
1219m 11s (- -1220m 48s),187000,2.3549796431014665,36.0,66.2,39.6,68.10000000000001
1227m 16s (- -1228m 43s),188000,2.2156310861601596,34.4,69.19999999999999,37.7,69.89999999999999
1235m 2s (- -1236m 57s),189000,2.296673050431009,35.3,74.5,37.1,76.3
1242m 47s (- -1243m 12s),190000,2.3000411570151753,35.3,74.9,39.2,77.9
1250m 31s (- -1251m 28s),191000,2.338547546960083,34.0,75.9,36.8,76.5
1258m 17s (- -1259m 42s),192000,2.293293320573927,35.0,72.5,38.2,73.1
1265m 54s (- -1266m 5s),193000,2.1841248879354462,34.599999999999994,80.4,35.9,80.10000000000001
1273m 43s (- -1274m 16s),194000,2.3068476830211506,34.5,74.7,36.8,75.3
1281m 38s (- -1282m 21s),195000,2.2944856604284154,37.0,70.19999999999999,39.0,72.2
1289m 12s (- -1290m 48s),196000,2.2246924460656246,34.8,77.4,37.4,75.7
1297m 6s (- -1298m 53s),197000,2.3576449530127297,33.800000000000004,69.5,36.7,70.89999999999999
1304m 36s (- -1305m 23s),198000,2.178923154832065,36.0,75.4,36.1,75.5
1312m 8s (- -1313m 51s),199000,2.263488799962768,35.199999999999996,77.5,37.2,77.4
1320m 2s (- -1321m 58s),200000,2.27868601161836,35.5,69.89999999999999,38.3,73.7
1327m 47s (- -1328m 12s),201000,2.2503039525571693,34.1,74.8,37.0,75.6
1335m 33s (- -1336m 26s),202000,2.294266901998459,34.699999999999996,76.1,38.0,74.3
1343m 8s (- -1344m 51s),203000,2.2831150020775812,34.2,77.5,37.2,75.1
1351m 10s (- -1352m 49s),204000,2.2626880656598516,35.5,71.1,38.5,73.5
1359m 20s (- -1360m 39s),205000,2.208822518580039,36.5,63.3,38.4,64.4
1366m 57s (- -1367m 2s),206000,2.2651343007186404,32.5,82.1,35.199999999999996,82.8
1374m 43s (- -1375m 16s),207000,2.3326032377620596,35.099999999999994,74.7,35.4,75.7
1382m 17s (- -1383m 43s),208000,2.218060723318841,35.9,78.8,38.0,79.9
1389m 51s (- -1390m 8s),209000,2.220280772104635,35.199999999999996,78.7,37.8,76.5
1397m 30s (- -1398m 29s),210000,2.2682938386627742,34.1,76.7,37.5,75.0
1405m 13s (- -1406m 46s),211000,2.3022717359246467,35.699999999999996,76.5,37.3,76.8
1413m 20s (- -1414m 39s),212000,2.2382389249809864,33.900000000000006,69.3,36.8,72.5
1421m 14s (- -1422m 46s),213000,2.3360852683676927,35.3,75.1,39.4,71.89999999999999
1428m 54s (- -1429m 6s),214000,2.1864336783354332,33.5,75.9,37.4,76.7
1436m 55s (- -1437m 5s),215000,2.2599966367509383,34.4,71.2,38.1,73.4
1444m 58s (- -1445m 1s),216000,2.254871407040817,36.8,66.8,37.8,66.4
1452m 51s (- -1453m 8s),217000,2.27065602768506,34.599999999999994,67.30000000000001,38.9,68.10000000000001
1460m 36s (- -1461m 24s),218000,2.261037532040935,35.6,72.89999999999999,37.6,72.89999999999999
1468m 45s (- -1469m 14s),219000,2.230239690392266,35.5,63.3,37.4,63.3
1476m 20s (- -1477m 39s),220000,2.2636974973718167,35.0,78.9,36.7,80.2
