0,0.5043675899505615
1,0.16890716552734375
2,0.6908087730407715
3,0.3757057189941406
4,0.07177472114562988
5,0.9440536499023438
6,20.68967890739441
7,0.7126762866973877
8,-1
9,0.2964920997619629
10,0.02836132049560547
11,0.04316902160644531
12,0.432966947555542
13,0.24788880348205566
14,0.09002876281738281
15,13.06754446029663
16,0.02853226661682129
17,0.5514395236968994
18,0.016155004501342773
19,0.26654672622680664
20,0.32325267791748047
21,0.0066602230072021484
22,0.018697023391723633
23,0.26958155632019043
24,0.13416743278503418
25,0.5277950763702393
26,0.0049779415130615234
27,0.8045556545257568
28,0.01871943473815918
29,0.008041620254516602
30,0.08799314498901367
31,0.07877397537231445
32,0.21506738662719727
33,7.303809642791748
34,0.11760997772216797
35,0.031119585037231445
36,3.76826810836792
37,6.675075054168701
38,5.236581325531006
39,0.19869232177734375
40,0.3140707015991211
41,1.109675407409668
42,0.3276681900024414
43,0.04375720024108887
44,13.903971672058105
45,0.637406587600708
46,0.06574702262878418
47,1.0871789455413818
48,3.5896289348602295
49,1.1937658786773682
50,0.057868003845214844
51,0.4039621353149414
52,1.4376420974731445
53,0.2076570987701416
54,0.1261129379272461
55,0.09654116630554199
56,0.1033477783203125
57,0.07335543632507324
58,0.08764195442199707
59,0.1513385772705078
60,0.7234101295471191
61,0.08009076118469238
62,0.14346098899841309
63,0.14812183380126953
64,0.6016805171966553
65,0.483478307723999
66,0.39969921112060547
67,2.6733806133270264
68,0.7101101875305176
69,0.08925318717956543
70,2.4410316944122314
71,0.06840634346008301
72,0.41434574127197266
73,0.1597156524658203
74,0.11337590217590332
75,0.07282733917236328
76,0.3539741039276123
77,0.21135425567626953
78,6.366304159164429
79,0.7043681144714355
80,5.216951131820679
81,11.483623027801514
82,-1
83,0.2137303352355957
84,0.6291263103485107
85,0.25954174995422363
86,0.02212667465209961
87,1.7391407489776611
88,0.18073225021362305
89,7.712026119232178
90,0.11042118072509766
91,0.7703711986541748
92,0.03214406967163086
93,0.21778416633605957
94,0.1283411979675293
95,0.6372318267822266
96,27.72939944267273
97,2.847574472427368
98,0.009792089462280273
99,22.67048954963684
100,0.15604805946350098
101,0.018314361572265625
102,0.7854526042938232
103,0.49112558364868164
104,0.26576852798461914
105,23.567429542541504
106,1.8108201026916504
107,17.630839109420776
108,0.0884392261505127
109,0.08040118217468262
110,0.6777546405792236
111,0.5987987518310547
112,0.09495687484741211
113,3.3848154544830322
114,0.26604652404785156
115,0.05636739730834961
116,0.13222146034240723
117,0.006568193435668945
118,0.00915074348449707
119,0.10221290588378906
120,0.8223536014556885
121,0.509509801864624
